"fileName","cilium","vertical_length_in_um","vertical_length_in_layers","horizontal_length_in_um","horizontal_length_in_pixels","total_length_in_um","to_be_removed"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",13,1.686,6,1.41685675162663,25.8024280220583,2.20228950291054,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",14,2.248,8,1.099923425809,20.0307441042505,2.50266568735087,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",15,1.967,7,0.951604204546667,17.3296975612492,2.18509486341232,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",16,2.529,9,2.87878302133287,52.4256186193756,3.83187065072849,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_3_4096x4096.czi",17,2.248,8,2.569805760839,46.7988228863609,3.4142943119247,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",1,1.686,6,1.25953626093489,5.73436476140483,2.10452550296019,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",2,1.967,7,1.31788225549816,6,2.36767874496455,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",3,1.967,7,2.2006169909098,10.0188783105421,2.95157655172298,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",4,1.686,6,1.85172190459176,8.43044314558352,2.5042903210181,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",5,1.686,6,0.878588170332105,4,1.90118730614517,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",6,1.686,6,1.34230035347187,6.11116970976051,2.15507917231147,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",7,1.967,7,1.35653375285923,6.17597094368555,2.38940846709941,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",8,1.967,7,1.65041029700245,7.51391995810096,2.56767271053998,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",9,1.686,6,0.664522846416338,3.02541221862866,1.81223249430344,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",10,1.967,7,1.9166160875799,8.72589070647478,2.74636236268452,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",11,1.686,6,1.01628787344374,4.62691353132871,1.96861297407814,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",12,1.405,5,0.664522846416341,3.02541221862868,1.55422508453868,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",13,1.686,6,1.14659122417126,5.22015325445525,2.03893782037279,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",14,1.686,6,1.90368851535498,8.66703458861911,2.54295614659287,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",15,1.967,7,2.11269377755797,9.61858512963759,2.88661809003757,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",16,1.967,7,2.45472064045579,11.1757509301675,3.14559094967538,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",17,1.405,5,0.698539671639556,3.18028261808037,1.56907063985478,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",18,1.686,6,0.912106205364554,4.15259952803498,1.91690733470988,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",19,2.248,8,2.6214960488047,11.9350391335853,3.45336727468983,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",20,1.405,5,0.658941127749079,3,1.55184677395651,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_1024x1024.czi",21,1.967,7,1.98544228308954,9.03923977186737,2.79482916463239,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",1,2.248,8,1.39581675665644,12.7096339676763,2.64609304790344,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",2,1.967,7,1.31984816747781,12.0179006460231,2.36877356140145,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",3,1.967,7,2.30677213454023,21.0043541439286,3.03154856149317,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",4,1.967,7,0.880218297176089,8.01484314857887,2.15496479105427,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",5,1.686,6,1.84730751237472,16.8206909653832,2.50102799769936,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",6,1.967,7,1.33347931151479,12.1420192672136,2.37639560558379,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",7,1.967,7,1.61652917634342,14.7193347775887,2.54602741107977,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",8,1.967,7,1.66166229173377,15.1302951516469,2.57491952724157,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",9,1.967,7,2.00833477989267,18.2869275750301,2.81113813038893,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",10,1.686,6,1.10898581468412,10.0978897930294,2.01803011304852,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",11,2.248,8,2.14078341954507,19.4929409872283,3.10426442968364,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",12,1.967,7,2.36585351807559,21.542320718307,3.0767437119446,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",13,1.967,7,2.47631122032137,22.5480952641129,3.16246838085213,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",14,2.248,8,2.60232330518839,23.6955005137819,3.43883564375017,"yes_or_no"
"210301_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_z-stack_4_2048x2048.czi",15,2.248,8,1.998063209572,18.193399611258,3.00761709488511,"yes_or_no"
