"file_name","image_name_short","Name","Note","ID","x center [micron]","y center [micron]","z center [micron]","Volume [voxel]","Volume [micron^3]","N surface voxels","Surface [micron^2]","Shape complexity index","Sphere radius [micron]","Maximum span [micron]","A Coloc volume [micron^3]","A Coloc volume [% tot vol]","B Coloc volume [micron^3]","B Coloc volume [% tot vol]","A Coloc comp BG [micron^3]","A Coloc comp BG [% tot vol]","B Coloc comp BG [micron^3]","B Coloc comp BG [% tot vol]","minimum intensity (rec.C)","maximum intensity (rec.C)","average intensity 10% (rec.C)","average intensity (rec.C)","SD of intensity (rec.C)","minimum A intensity","maximum A intensity","average A intensity of hi 10%","average A intensity","SD of A intensity","minimum B intensity","maximum B intensity","average B intensity of hi 10%","average B intensity","SD of B intensity","N of found skeletons","N branches","tree length [micron]","cilia length [micron]","orientation vector x [micron]","orientation vector y [micron]","orientation vector z [micron]","cilia bending index","Intensity threshold A","Intensity threshold B","Intensity threshold Basal Stain","Integrated A intensity","Average A intensity on center","Integrated B intensity","Average B intensity on center","A Coloc center vs BG [micron]","A Coloc center vs BG [% tot l]","B Coloc center vs BG [micron]","B Coloc center vs BG [% tot l]"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP_CQs",6,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6_zstack_histogram_equalized_CQP.tif",NA,"11","207.631017","127.434021","0.000000","17","0.230793","12","1.483403","0.815255","0.380520","-1.000000","0.230793","100.000000","0.230793","100.000000","0.000000","0.000000","0.230793","100.000000","4.000000","10.000000","9.500000","6.352941","1.998161","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","10.000000","9.500000","6.352941","1.998161","1","1","0.073216","0.073216","-0.073216","0.000000","0.000000","1.000000","10.901491","1.120158",NA,"1.000000","1.000000","9.400000","9.400000","0.000000","0.000000","0.219647","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"1","13.552220","31.321662","0.000000","10","0.135760","10","1.112552","0.870938","0.318832","-1.000000","0.135760","100.000000","0.135760","100.000000","0.000000","0.000000","0.135760","100.000000","4.000000","5.000000","5.000000","4.200000","0.421637","3.000000","9.000000","9.000000","6.200000","1.932184","4.000000","5.000000","5.000000","4.200000","0.421637","1","1","1.073111","1.073111","-0.951804","-0.146431","0.000000","1.114340","19.249145","1.107460",NA,"32.523994","5.420666","23.384837","3.897473","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"2","26.637191","14.476734","0.000000","11","0.149336","9","0.988935","0.726507","0.329124","-1.000000","0.149336","100.000000","0.149336","100.000000","0.000000","0.000000","0.149336","100.000000","4.000000","6.000000","6.000000","5.000000","0.774597","3.000000","5.000000","5.000000","4.090909","1.044466","4.000000","6.000000","6.000000","5.000000","0.774597","1","1","0.176758","0.176758","-0.146431","-0.073216","0.000000","1.079669","19.249145","1.107460",NA,"6.330610","3.165305","10.882149","5.441074","0.000000","0.000000","0.439294","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"3","80.598246","198.438862","0.000000","18","0.244369","18","1.483403","0.784774","0.387840","-1.000000","0.244369","100.000000","0.244369","100.000000","0.000000","0.000000","0.244369","100.000000","4.000000","9.000000","8.000000","5.444444","1.381484","1.000000","3.000000","3.000000","2.000000","1.028992","4.000000","9.000000","8.000000","5.444444","1.381484","1","1","1.701725","1.701725","-1.610745","-0.073216","0.000000","1.055394","19.249145","1.107460",NA,"17.729272","1.969919","51.487455","5.720828","0.000000","0.000000","1.976823","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"4","87.325372","26.318417","0.000000","28","0.380129","21","1.977870","0.779399","0.449380","-1.000000","0.380129","100.000000","0.380129","100.000000","0.000000","0.000000","0.380129","100.000000","4.000000","9.000000","9.000000","6.035714","1.773929","1.000000","5.000000","4.333333","2.285714","1.242970","4.000000","9.000000","9.000000","6.035714","1.773929","1","1","2.073007","2.073007","-1.830392","0.585725","0.000000","1.078666","19.249145","1.107460",NA,"23.236301","2.323630","68.315787","6.831579","0.000000","0.000000","2.196470","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"5","125.491653","171.410078","0.000000","18","0.244369","14","1.483403","0.784774","0.387840","-1.000000","0.244369","100.000000","0.244369","100.000000","0.000000","0.000000","0.244369","100.000000","4.000000","7.000000","6.500000","5.000000","0.970143","1.000000","3.000000","3.000000","2.888889","0.471405","4.000000","7.000000","6.500000","5.000000","0.970143","1","1","0.810576","0.810576","-0.366078","-0.658941","0.000000","1.075317","19.249145","1.107460",NA,"15.000000","3.000000","29.000496","5.800099","0.000000","0.000000","1.098235","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"6","127.966342","89.923482","0.000000","20","0.271521","14","1.483403","0.731542","0.401703","-1.000000","0.271521","100.000000","0.271521","100.000000","0.000000","0.000000","0.271521","100.000000","4.000000","7.000000","7.000000","5.150000","1.039990","3.000000","9.000000","9.000000","5.200000","2.142306","4.000000","7.000000","7.000000","5.150000","1.039990","1","1","0.871229","0.871229","-0.512510","-0.658941","0.000000","1.043655","19.249145","1.107460",NA,"31.724454","6.344891","30.158947","6.031789","0.000000","0.000000","1.098235","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"7","160.381533","36.155465","0.000000","28","0.380129","25","2.348721","0.925536","0.449380","-1.000000","0.380129","100.000000","0.380129","100.000000","0.000000","0.000000","0.380129","100.000000","4.000000","7.000000","6.666667","4.678571","0.904866","1.000000","3.000000","3.000000","2.428571","0.920087","4.000000","7.000000","6.666667","4.678571","0.904866","1","1","2.792602","2.792602","-0.732157","-2.489333","0.000000","1.076243","19.249145","1.107460",NA,"29.371210","2.097944","65.822823","4.701630","0.000000","0.000000","3.075058","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"8","162.775323","130.335151","0.000000","13","0.176489","10","1.112552","0.731182","0.347971","-1.000000","0.176489","100.000000","0.176489","100.000000","0.000000","0.000000","0.176489","100.000000","4.000000","9.000000","9.000000","6.076923","1.800997","1.000000","3.000000","3.000000","1.923077","1.037749","4.000000","9.000000","9.000000","6.076923","1.800997","1","1","0.646379","0.646379","0.000000","-0.585725","0.000000","1.103553","19.249145","1.107460",NA,"6.292389","1.573097","24.601214","6.150304","0.000000","0.000000","0.878588","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"9","191.439701","19.987877","0.000000","19","0.257945","14","1.607020","0.820073","0.394893","-1.000000","0.257945","100.000000","0.257945","100.000000","0.000000","0.000000","0.257945","100.000000","4.000000","7.000000","6.500000","5.157895","0.958190","1.000000","11.000000","10.000000","3.736842","3.141870","4.000000","7.000000","6.500000","5.157895","0.958190","1","1","1.358615","1.358615","-0.805372","-1.025019","0.000000","1.042228","19.249145","1.107460",NA,"19.699659","2.814237","40.463561","5.780509","0.000000","0.000000","1.537529","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"10","208.591434","160.452133","0.000000","12","0.162912","12","1.236169","0.856954","0.338809","-1.000000","0.162912","100.000000","0.162912","100.000000","0.000000","0.000000","0.162912","100.000000","4.000000","5.000000","5.000000","4.333333","0.492366","1.000000","5.000000","5.000000","2.833333","1.585923","4.000000","5.000000","5.000000","4.333333","0.492366","1","1","1.085673","1.085673","-1.025019","0.000000","0.000000","1.059173","19.249145","1.107460",NA,"13.707037","2.284506","25.556129","4.259355","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"11","208.931364","78.178643","0.000000","28","0.380129","21","2.101487","0.828111","0.449380","-1.000000","0.380129","100.000000","0.380129","100.000000","0.000000","0.000000","0.380129","100.000000","4.000000","8.000000","7.333333","5.392857","1.065947","1.000000","5.000000","4.333333","1.928571","1.274495","4.000000","8.000000","7.333333","5.392857","1.065947","1","1","1.828236","1.828236","-0.439294","-1.464313","0.000000","1.195873","19.249145","1.107460",NA,"18.860414","2.095602","55.137059","6.126340","0.000000","0.000000","1.976823","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP_CQs",7,"190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7_zstack_histogram_equalized_CQP.tif",NA,"12","211.388273","194.167948","0.000000","10","0.135760","10","1.236169","0.967709","0.318832","-1.000000","0.135760","100.000000","0.135760","100.000000","0.000000","0.000000","0.135760","100.000000","4.000000","5.000000","5.000000","4.300000","0.483046","1.000000","3.000000","3.000000","2.600000","0.843274","4.000000","5.000000","5.000000","4.300000","0.483046","1","1","1.353412","1.353412","-0.439294","-1.171451","0.000000","1.081769","19.249145","1.107460",NA,"17.534515","2.504931","29.128645","4.161235","0.000000","0.000000","1.537529","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized_CQP_CQs",1,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized_CQP.tif",NA,"1","20.750861","116.875325","0.000000","19","0.257945","14","1.236169","0.630825","0.394893","-1.000000","0.257945","100.000000","0.257945","100.000000","0.000000","0.000000","0.257945","100.000000","4.000000","5.000000","5.000000","4.210526","0.418854","9.000000","21.000000","21.000000","15.842105","3.419928","4.000000","5.000000","5.000000","4.210526","0.418854","1","1","0.469621","0.469621","-0.439294","0.073216","0.000000","1.054490","24.768824","1.065000",NA,"48.223446","16.074482","13.175545","4.391848","0.000000","0.000000","0.658941","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized_CQP_CQs",1,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized_CQP.tif",NA,"2","35.722589","202.454630","0.000000","11","0.149336","9","1.112552","0.817320","0.329124","-1.000000","0.149336","100.000000","0.149336","100.000000","0.000000","0.000000","0.149336","100.000000","4.000000","5.000000","5.000000","4.363636","0.504525","7.000000","9.000000","9.000000","7.909091","1.044466","4.000000","5.000000","5.000000","4.363636","0.504525","1","1","0.517713","0.517713","-0.366078","-0.366078","0.000000","1.000000","24.768824","1.065000",NA,"21.889061","7.296354","14.250230","4.750077","0.000000","0.000000","0.658941","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized_CQP_CQs",1,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized_CQP.tif",NA,"3","38.451953","170.144057","0.000000","16","0.217217","15","1.359786","0.778140","0.372908","-1.000000","0.217217","100.000000","0.217217","100.000000","0.000000","0.000000","0.217217","100.000000","4.000000","4.000000","4.000000","4.000000","0.000000","3.000000","9.000000","9.000000","6.375000","2.276694","4.000000","4.000000","4.000000","4.000000","0.000000","1","1","0.939242","0.939242","-0.878588","0.146431","0.000000","1.054490","24.768824","1.065000",NA,"28.407615","5.681523","19.867951","3.973590","0.000000","0.000000","1.098235","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized_CQP_CQs",1,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized_CQP.tif",NA,"4","53.222158","150.390611","0.000000","26","0.352977","17","1.730636","0.716513","0.438416","-1.000000","0.352977","100.000000","0.352977","100.000000","0.000000","0.000000","0.352977","100.000000","4.000000","9.000000","8.333333","5.538462","1.580652","3.000000","9.000000","9.000000","6.846154","1.689788","4.000000","9.000000","8.333333","5.538462","1.580652","1","1","0.974772","0.974772","-0.585725","-0.732157","0.000000","1.039626","24.768824","1.065000",NA,"37.754276","7.550855","36.064401","7.212880","0.000000","0.000000","1.098235","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"2","25.951293","213.299202","0.000000","20","0.271521","16","1.607020","0.792504","0.401703","-1.000000","0.271521","100.000000","0.271521","100.000000","0.000000","0.000000","0.271521","100.000000","4.000000","8.000000","8.000000","5.550000","1.394538","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","8.000000","8.000000","5.550000","1.394538","1","1","1.396301","1.396301","-1.244666","-0.366078","0.000000","1.076243","27.564143","1.102502",NA,"7.000000","1.000000","46.759892","6.679985","0.000000","0.000000","1.537529","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"3","39.186652","152.166561","0.000000","27","0.366553","16","1.854253","0.748618","0.443966","-1.000000","0.366553","100.000000","0.366553","100.000000","0.000000","0.000000","0.366553","100.000000","4.000000","7.000000","7.000000","5.296296","1.170628","1.000000","3.000000","2.333333","1.148148","0.533761","4.000000","7.000000","7.000000","5.296296","1.170628","1","1","1.078315","1.078315","-0.805372","0.658941","0.000000","1.036253","27.564143","1.102502",NA,"6.000000","1.000000","37.466589","6.244431","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"4","56.710110","120.627387","0.000000","16","0.217217","13","1.236169","0.707400","0.372908","-1.000000","0.217217","100.000000","0.217217","100.000000","0.000000","0.000000","0.217217","100.000000","4.000000","6.000000","6.000000","4.625000","0.806226","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","6.000000","6.000000","4.625000","0.806226","1","1","0.616052","0.616052","-0.073216","-0.585725","0.000000","1.043655","27.564143","1.102502",NA,"4.000000","1.000000","20.156480","5.039120","0.000000","0.000000","0.878588","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"5","67.583692","105.109537","0.000000","13","0.176489","13","1.236169","0.812424","0.347971","-1.000000","0.176489","100.000000","0.176489","100.000000","0.000000","0.000000","0.176489","100.000000","4.000000","7.000000","7.000000","5.000000","0.912871","1.000000","3.000000","3.000000","2.230769","1.012739","4.000000","7.000000","7.000000","5.000000","0.912871","1","1","1.201778","1.201778","-1.171451","0.073216","0.000000","1.023891","27.564143","1.102502",NA,"14.011282","2.335214","32.605755","5.434293","0.000000","0.000000","1.317882","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"6","96.136746","117.085579","0.000000","16","0.217217","12","1.359786","0.778140","0.372908","-1.000000","0.217217","100.000000","0.217217","100.000000","0.000000","0.000000","0.217217","100.000000","4.000000","7.000000","7.000000","5.500000","1.095445","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","7.000000","7.000000","5.500000","1.095445","1","1","0.646379","0.646379","-0.146431","-0.585725","0.000000","1.070604","27.564143","1.102502",NA,"4.000000","1.000000","24.256709","6.064177","0.000000","0.000000","0.878588","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"7","138.539455","43.154855","0.000000","19","0.257945","19","1.483403","0.756991","0.394893","-1.000000","0.257945","100.000000","0.257945","100.000000","0.000000","0.000000","0.257945","100.000000","4.000000","6.000000","6.000000","4.894737","0.567131","1.000000","5.000000","5.000000","2.157895","1.537066","4.000000","6.000000","6.000000","4.894737","0.567131","1","1","1.774941","1.774941","-1.683960","-0.073216","0.000000","1.053033","27.564143","1.102502",NA,"23.423744","2.602638","44.599707","4.955523","0.000000","0.000000","1.976823","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"8","180.368948","53.929799","0.000000","17","0.230793","16","1.483403","0.815255","0.380520","-1.000000","0.230793","100.000000","0.230793","100.000000","0.000000","0.000000","0.230793","100.000000","4.000000","6.000000","6.000000","4.823529","0.882843","1.000000","3.000000","3.000000","2.647059","0.785905","4.000000","6.000000","6.000000","4.823529","0.882843","1","1","1.396301","1.396301","-0.366078","1.244666","0.000000","1.076243","27.564143","1.102502",NA,"16.484514","2.354931","37.062402","5.294629","0.000000","0.000000","1.537529","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"9","195.439238","7.521246","0.000000","33","0.448009","20","2.348721","0.829512","0.474678","-1.000000","0.448009","100.000000","0.448009","100.000000","0.000000","0.000000","0.448009","100.000000","4.000000","7.000000","7.000000","4.818182","1.044466","1.000000","5.000000","4.333333","2.030303","1.237054","4.000000","7.000000","7.000000","4.818182","1.044466","1","1","1.535374","1.535374","-0.878588","1.171451","0.000000","1.048528","27.564143","1.102502",NA,"20.378229","2.547279","47.696126","5.962016","0.000000","0.000000","1.757176","100.000000"
"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP_CQs",2,"190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_zstack_histogram_equalized_CQP.tif",NA,"10","214.548052","82.100911","0.000000","14","0.190065","13","1.359786","0.850587","0.356673","-1.000000","0.190065","100.000000","0.190065","100.000000","0.000000","0.000000","0.190065","100.000000","4.000000","7.000000","7.000000","4.857143","1.027105","1.000000","1.000000","1.000000","1.000000","0.000000","4.000000","7.000000","7.000000","4.857143","1.027105","1","1","1.073111","1.073111","-0.146431","-0.951804","0.000000","1.114340","27.564143","1.102502",NA,"6.000000","1.000000","32.252081","5.375347","0.000000","0.000000","1.317882","100.000000"
