fileName;cilium_number_clemens;cilium_number_kai;horizontal_length_in_pixels;horizontal_length_in_um;horizontal_scaling_in_um;researcher;vertical_scaling_in_um;z_lower;z_upper;zstack_layers;comments;vertical_length_in_layers;vertical_length_in_um;total_length_in_um
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;24;20;11,77616145081349;2,586599035651420;0,219647042583026;clemens;0,281399093816734;7;19;13;NA;13;3,65818821961754;4,48027182449697
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;25;21;13,71176502132382;3,011748635527160;0,219647042583026;clemens;0,281399093816734;10;17;8;NA;8;2,25119275053387;3,76011949858724
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;26;23;17,59599785817787;3,864908890846030;0,219647042583026;clemens;0,281399093816734;7;18;12;NA;12;3,37678912580081;5,13227294039077
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;27;NA;7,67083472134983;1,684876160687680;0,219647042583026;clemens;0,281399093816734;7;18;12;at border;12;3,37678912580081;3,77379285030064
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;28;24;12,50038146390600;2,745671819706630;0,219647042583026;clemens;0,281399093816734;9;16;8;NA;8;2,25119275053387;3,55057495929707
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_3.czi;29;26;11,89663818059544;2,613061393048100;0,219647042583026;clemens;0,281399093816734;8;15;8;NA;8;2,25119275053387;3,44905184708707
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;1;1;18,92573460297309;4,156981634254280;0,219647042583026;clemens;0,281399093816734;4;14;11;NA;11;3,09539003198407;5,18285015774465
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;2;2;9,38629663494419;2,061672296672500;0,219647042583026;clemens;0,281399093816734;7;20;14;NA;14;3,93958731343428;4,44644137024645
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;3;24;14,71180112056595;3,231403607201960;0,219647042583026;clemens;0,281399093816734;8;16;9;NA;9;2,53259184435061;4,10560479377997
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi;4;5;7,34472323031719;1,613246736130020;0,219647042583026;clemens;0,281399093816734;12;22;11;NA;11;3,09539003198407;3,49055933651622
