fileName;cilium;vertical_length;horizontal_length;total_length;to_be_removed
181005_ES3_368_x63_zstack_6;5;1,406995469;3,278568533;3,567723066;no
181005_ES3_368_x63_zstack_6;6;1,688394563;4,205408315;4,531681288;no
181005_ES3_368_x63_zstack_7;1;1,406995469;2,441883912;2,818232299;no
181005_ES3_368_x63_zstack_7;2;1,406995469;1,755613815;2,249848021;no
181005_ES3_368_x63_zstack_7;3;1,406995469;3,099665533;3,40405092;no
181005_ES3_368_x63_zstack_7;4;1,688394563;7,30906328;7,501538658;no
181005_ES3_368_x63_zstack_7;5;1,406995469;0,8938987;1,666940652;no
181005_ES3_368_x63_zstack_8;1;1,406995469;1,794455377;2,280286462;no
181005_ES3_368_x63_zstack_8;2;1,406995469;1,154129057;1,81979398;no
181005_ES3_368_x63_zstack_9;1;1,406995469;2,223569961;2,63133039;no
181005_ES3_368_x63_zstack_9;2;1,125596375;0,664522846;1,307118133;no
181005_ES3_368_x63_zstack_9;3;1,688394563;2,993530505;3,436844641;no
181005_ES3_368_x63_zstack_9;4;1,406995469;2,04016566;2,478288153;no
181005_ES3_368_x63_zstack_9;5;1,406995469;3,815127717;4,066304925;no
181005_ES3_368_x63_zstack_9;6;1,406995469;1,98812426;2,435626064;no
181005_ES3_368_x63_zstack_9;7;1,406995469;1,855514726;2,328641481;no
181005_ES3_368_x63_zstack_9;8;1,406995469;1,34324479;1,945235928;no
181005_ES3_368_x63_zstack_9;9;1,406995469;1,119360121;1,797944195;no
181005_ES3_368_x63_zstack_9;10;1,406995469;1,554707347;2,096843148;no
181005_ES3_368_x63_zstack_9;11;1,125596375;2,225761135;2,494189213;no
181005_ES3_368_x63_zstack_9;12;1,125596375;1,688771601;2,029511448;no
181005_ES3_368_x63_zstack_9;13;1,406995469;2,217265876;2,626005372;no
181017_ES3_365_x63_zstack_1;1;3,939587313;12,00275715;12,63275613;no
181017_ES3_365_x63_zstack_1;2;4,220986407;12,86911567;13,5436651;no
181017_ES3_365_x63_zstack_1;3;1,688394563;2,007138122;2,622838089;no
181017_ES3_365_x63_zstack_2;1;4,220986407;2,514349746;4,913113157;no
181017_ES3_365_x63_zstack_2;2;4,783784595;3,652256353;6,018602123;no
181017_ES3_365_x63_zstack_2;3;3,095390032;1,417137549;3,40436753;no
181017_ES3_365_x63_zstack_3;1;2,532591844;1,541590129;2,964881376;no
181017_ES3_365_x63_zstack_3;2;3,939587313;3,375146559;5,187674093;no
181017_ES3_365_x63_zstack_3;3;4,220986407;4,001803887;5,816456017;no
181017_ES3_365_x63_zstack_4;1;3,376789126;1,564863872;3,721760838;no
181017_ES3_365_x63_zstack_4;2;4,220986407;1,759128802;4,57288316;no
181017_ES3_365_x63_zstack_4;3;1,969793657;1,175549741;2,293905892;no
181017_ES3_365_x63_zstack_4;4;2,251192751;1,87955317;2,932676068;no
181017_ES3_365_x63_zstack_5;1;2,251192751;0,882001649;2,417808038;no
181017_ES3_365_x63_zstack_6;1;2,813990938;2,212011697;3,579321269;no
181017_ES3_365_x63_zstack_6;2;5,627981876;10,66349479;12,05754126;no
181017_ES3_365_x63_zstack_7;1;6,190780064;12,83845665;14,25313042;no
181017_ES3_365_x63_zstack_7;2;4,220986407;1,367987098;4,437129134;no
190730_EV38_1_Kollagen mit WF_63x_zstack_1;1;1,688394563;1,323339197;2,145204613;no
190730_EV38_1_Kollagen mit WF_63x_zstack_1;2;1,406995469;1,864369041;2,335702929;no
